-3.246012854992380015e-01,3.680771846919401735e+00,1.237002081810745446e+00,-4.465447742512712814e+00,-4.162139689711575330e-01,-2.831628232774562548e+00,-1.048797494625090287e+01,-1.803355478195757033e+00,6.489213937715605507e-01,-1.284367159436593964e+00,-1.847537875261241469e+00,3.171636919415022349e-01,-1.696166950556270869e+00,-1.061042070807889370e+00,3.634147935323647882e+00,-2.480069981047151595e-01,-1.796398908862314237e+00,-1.060456331951831199e+00,-3.475641370407973607e+00,5.146803265754421375e+00,-1.922295892826671737e-01,-2.670267585648206321e+00,4.704874204762064527e-01,-5.791834081166091774e-01,7.442092402336530910e+00,-1.325757337914679423e+00,-1.304725141014928758e+00,-3.412566137505198410e-02,1.391263262119594390e+00,3.095174014549056718e+00,-1.704530903971860356e+00,2.914822392310717714e+00,-6.924535188594289625e-01,1.531574664648112927e-01,3.238120700546987529e-01,8.405073519004788718e-01,5.365496878937610958e+00,-2.835383161131449281e+00,1.200260197356593228e-01,-3.053573328658049958e-03,-2.770961460856181002e+00,-8.831838168856435134e-01,-9.945234419748725241e-01,-8.550345333128643865e-01,2.875263010467455915e-01,2.620607726477528931e+00,-4.584220832660024669e+00,3.328305800780788637e+00,2.663809726651726884e+00,-2.218046948512621075e+00,-3.648674361420317425e+00,-1.675024772637274451e+00,-1.293906608930961211e+00,-9.114641929036616796e-02,3.480662773849393377e-01,1.740508382749329508e+00,9.214600613608314728e-01,5.980603753760377339e-01,9.647113189593030658e-01,-9.709366035502254855e-01,-1.971510985575270158e+00,8.389331607190382289e-01,-1.190952687596423809e+00,-2.634947787432803112e-01,
-3.267364345299863970e+00,-8.111906712924790153e-01,-1.392966650572879717e+00,3.403107464051188469e+00,-2.676658429764688929e-01,9.657295925162751038e-02,1.579411612558886402e+00,1.251289711185471054e+00,-3.125945973465040217e-01,-7.977744038272629457e-01,1.824577305235864033e+00,1.047846550438096269e-01,-2.507331741844645467e+00,-4.276756527477321157e+00,7.512836431469819276e-01,-4.594415208030002695e+00,-1.464317929324511436e+00,-1.664142238567051901e+00,-2.875225016833494074e+00,-1.548590914742491997e-01,-7.417352473219613884e+00,-2.275455328216283490e+00,-1.437705124062036433e+00,8.256447556880111449e+00,5.200388845288967943e+00,1.507546571766015475e+00,4.823734711294087596e+00,1.040237240960010645e+01,-6.056050051420516667e+00,-1.301587656847758723e+01,7.907987035326021541e+00,-1.950180102539427418e+00,-4.904128173450955863e+00,-4.320146878458582584e+00,4.677841634259239378e-01,1.508418958502067975e+00,1.134243812993104727e+00,-2.739247888273279141e+00,9.170317909875283391e+00,-3.268358123060333686e-01,-2.660635263502059811e+00,8.725486182482612207e+00,-4.765768038603268031e-01,-7.722698697665688172e+00,6.786330679873445959e+00,4.861588794238886901e-01,-8.433816910449011273e-01,-5.111744192953244337e+00,3.349365351898547782e+00,-4.518684107895268198e+00,-2.044476313571236492e+00,8.419466032312317161e-01,6.942198784786346444e+00,-1.816441530788291958e-01,-2.412801783085499086e+00,-1.810927351498392124e+00,-4.258189237221883805e-01,4.726363005016073759e-01,-1.027135458882610841e+01,-9.243303853900685096e-01,-3.195588270876704717e-01,-4.179544112480246820e-01,7.062635431179378642e+00,5.645081438255338924e+00,
3.724607604563953345e+00,-2.485665251335750447e+00,-5.837548864809891658e-01,-1.331787346789459647e+00,7.487838507930277832e-01,-1.932191429583240416e-01,-6.708049715991116768e-01,3.473040144259111894e+00,-4.981436817502595260e-01,-1.610062726653868959e+00,-1.027747033770376817e+01,8.135463676799234434e-02,-2.815531033211846168e+00,-8.514735880195654971e+00,-4.802793998923317709e+00,3.098034501506218064e+00,-1.527906646481940856e+00,-1.695454192806428173e+00,-1.219325664581050628e+00,3.997998194522375037e+00,2.825903876792945191e+00,-2.373327227663178940e-01,1.708744010562239513e-01,-1.154674743486425825e+01,4.269635285384576484e+00,-8.011977044000037296e+00,-1.006004477905256600e+00,-3.533768736263904753e+00,2.855741344524504566e+00,-2.299574586297215451e+00,-3.221279805038170796e+00,-4.517429114103050480e+00,2.346803395782850910e+00,-4.664889554848318021e+00,-2.806167723387557267e+00,-9.834235063981018599e-02,-1.177972283672315962e-01,7.260055117259146817e-02,1.701316373476390531e+00,-3.129265575426083412e+00,-1.136714580180754774e+00,-1.727426110692443340e+00,8.764053696166271834e+00,2.606014245691127940e+00,-7.873781152044308840e+00,-1.137961828619130922e-01,4.794957052993846780e+00,-4.334998041094132226e+00,1.002022711073590244e+01,-1.865583766763671547e-01,-2.005031328319498929e+00,6.060369514900541821e-02,1.767605147045029579e+00,-5.070160907142187146e-01,4.659278167490644940e+00,1.755036876796078005e+00,-1.722211647699756487e-01,3.681960818362380039e-02,-1.004141545156492565e+00,-1.821559294994785638e-01,4.358849987488599531e+00,-4.892617066299064787e-01,-9.566882423349495346e-01,-7.061578305490137097e+00,
2.796520764560212147e+00,-1.594248528154995348e-01,-1.177398536870370549e+00,-6.660018890409619141e-01,1.072790328773371327e+00,-8.103927814745764957e-01,-4.054456479165168825e-01,2.660128585911721300e-01,-4.027553076702662938e-01,-1.494179667391705379e+00,-7.817263370137301770e+00,3.126265759084582152e-01,-2.674545411167999376e+00,-6.011365808099525587e+00,-2.773652221688013508e+00,5.227508103766680847e+00,-7.245989650529403858e-02,-1.092550311630111404e+00,-5.089424176513710485e-01,4.048802043002662998e+00,7.937356305133796974e-01,-1.354657617858608942e-01,5.117806288444970431e-01,-4.680933712415066061e+00,3.762053452961167999e+00,-7.197290974161252741e+00,-1.763175567240867547e+00,-1.753692317278316759e+00,3.679410619145222050e+00,-6.530094384235187732e-01,-1.393735905353225446e+00,-2.664107244180735634e+00,2.943911315310477672e+00,-9.756299068651727024e-01,-1.674941476671071960e+00,1.503239641079679167e-01,-1.085177255753665693e-01,-1.761923453003843232e+00,1.069024792187446948e+00,-9.592410905406633104e-01,5.778181957810092362e-01,-8.618995189722979955e-01,7.084960754475034150e+00,4.353653084169657461e+00,-7.513081327930743569e+00,-6.532413154515931408e-02,3.317530432355065617e+00,-2.072024300532369967e+00,6.842982931745693165e+00,-4.873565148559034360e-02,-6.313239282211356995e-01,4.514851644622689952e-01,3.723451799119473993e+00,-4.096862627624638931e-01,5.456293934208872543e+00,2.169615109619741578e+00,-3.419734665507069282e-01,-3.328688112809790600e-01,-1.030869787556636386e+00,-5.020847983834622053e-01,3.965725658733141756e+00,-1.027880015348061837e+00,8.060861932676655073e-02,-4.562134182269357296e+00,
-1.485928295700982504e+00,-3.284151505950476224e+00,7.130612531607986027e-01,-5.327826040433748744e+00,-1.194016806067458525e+00,-9.180144804993309871e-01,-1.113204469825458398e+00,-1.764930898293155082e+00,-6.236368313738216429e-02,-1.171468627058766865e+00,-8.364017709729603123e-01,1.757604376867635265e-01,-6.432432579508818193e+00,-5.309391333632097698e+00,4.256691358487221244e+00,8.281390845964908820e-01,-3.474002813360726361e+00,-3.004311898020240346e+00,-3.739307143035909498e+00,-7.656765818797874878e+00,-4.621683744786242443e-01,-8.987943302391939726e-01,-4.389513240209483413e+00,-2.096502026820666220e+00,9.844589742450253755e-01,-3.136856857774020790e-01,3.535254309620902813e+00,-3.374248959115205171e+00,8.963910127253447158e+00,-4.069113703010124317e-01,-1.015049605884650541e+00,-5.591168573749246029e+00,-7.956214124020939416e+00,-1.137049009910181402e-01,6.999145891449574941e-02,-1.010526258279273559e+00,7.244350763823144135e-01,5.377363600959255585e+00,-4.385837615708500614e+00,5.971780618174376443e+00,-4.909208031306536490e+00,1.251958098359795102e+00,-4.376576714922661537e+00,-5.272567299443712940e+00,-3.521997145567289600e+00,5.964551264853751311e-01,1.948806446850563256e+00,-2.890903199218937125e+00,1.039899721693707146e+00,1.096354632623938868e-01,-3.363330746617438916e+00,6.909778549406861536e+00,-1.606475515904348950e-01,-2.745090538283597170e-01,-5.736188365654674159e-01,-1.486973246950821670e+00,5.637766198507085380e-02,2.655901103553230946e-01,-5.247085235422202842e+00,-1.148822319052659413e+00,-1.995880707246176500e-01,1.523611874203397942e+00,-2.154048604884561513e+00,4.842233687008617338e+00,
3.631217203418729556e-01,2.065922116219910620e+00,5.478318389464971808e-03,-6.240990787662126671e+00,-7.158806701615660906e-02,2.915440420776637190e-02,-2.689226165074731334e+00,4.365641070687433234e-01,4.192287053063855629e-01,1.264355035059150589e+00,2.314392706726179139e+00,7.551323065919547384e-01,1.182776418941768187e-01,-6.096688184129534172e+00,-5.208046555358109231e+00,1.402638214013250673e-01,-2.273249236323941602e+00,-2.963666898852912457e+00,-2.492510879566785409e+00,5.737829584989111442e-01,3.680995103125963119e+00,-3.179738810814374261e+00,-3.354039803418405352e+00,-6.494276757070914563e+00,-2.911459903883090394e+00,1.934320114427515058e+00,-2.696614598229025273e+00,4.415586467871338350e+00,-3.095825283902055691e+00,1.862407822500973920e+00,-4.018706653277966723e+00,-4.945664564965902343e+00,4.914929893948619011e+00,5.139828852202429132e+00,1.359223248009929108e+00,2.986759008424469397e-01,1.445154833807794637e+00,1.420177421100285997e-01,9.246995241614919259e-01,-1.610259332273261457e+00,-1.268097077371072023e+00,3.356867323477508158e+00,-1.675305576550341069e+00,-1.802742909872151744e-01,-9.361628031014510576e-01,1.151522905135549779e+00,1.083690871857538207e+00,-1.385150064757080468e+00,-3.828220875113974575e+00,1.396664388781176713e+00,-3.010719633692567676e+00,-1.578166447787613835e+00,-8.781895362192564392e+00,1.848946627244434149e+00,2.911715019311980623e-01,-4.570682354430115613e-01,1.542027349949551374e+00,1.041145605964901799e+00,2.332101192817150448e+00,3.421320595434836354e-01,6.183814072140609852e+00,-8.051452212418177545e-01,7.901237775930762375e+00,4.416730455370941222e+00,
-1.673889425322512281e+00,5.258679740994408824e+00,8.675653626274076879e-01,-6.749312841482589143e+00,7.150091472508704471e-02,-2.542098797270093247e+00,-3.216734881074668095e+00,3.083328299780035309e+00,1.203273759679223343e+00,4.390427834180184452e-01,4.300491771569315169e+00,-3.949745060256043550e-01,1.345623487653719197e+00,-2.463018273475013675e+00,-5.571520450983553197e+00,-2.668390376427661526e+00,-2.172525534169241546e+00,-2.712010522801174606e+00,-3.093136470115353642e+00,-7.318856880520728803e-01,3.985162307040244212e+00,-2.195337043401838439e+00,-9.195734137172938416e-01,-5.465835740205654325e+00,-7.067141507524206112e+00,4.505476704427563206e+00,-8.851921863245321376e+00,9.459694108033568583e+00,-4.696791345240515447e+00,5.400035671417403371e+00,-1.630042182345614821e+00,-5.629280597308791378e+00,3.926163349425560778e+00,6.708986579540445305e+00,4.715586765171908112e+00,-1.376959552672098130e+00,8.241045329336907921e-01,3.915070069772829786e+00,3.145853747745098961e+00,3.148518005514520657e-01,-2.222655568131489900e+00,-6.739450017625230327e-01,2.087727636781651075e+00,3.787144189720608622e+00,-3.931098118155323728e+00,3.359121876582764066e-01,5.820758301688425895e+00,2.413868511545196327e-01,-5.809476134522717494e+00,1.143950787994661544e+00,-2.507810470754982202e+00,-5.411126241078297205e+00,-2.157842976324668172e+01,3.719370520329579044e-01,1.292270696158156706e+00,1.938204448015036885e+00,1.021588839058881648e+00,-8.470762901674752099e-01,2.360899078555807495e+00,3.999443590420348471e-01,6.744268847705835235e+00,1.338092785532364104e+00,9.216423331991389745e+00,4.426984558592204522e+00,
-1.550449930090326278e-01,-6.848086151504224617e-01,-6.082913027465153277e-01,1.061102628991532487e-01,-2.310750235155527854e-01,-1.582979935430495755e-01,1.096324575706209004e-01,-1.738549865256445726e-01,-3.208525082512688753e-01,-2.195552478428301479e-01,-5.784461886252907359e-01,-7.395802916245711178e-02,-1.114764113885154506e+00,5.237377257189205215e-01,3.019561000785611071e-01,-5.802531857045041264e-01,6.692337779596706226e-02,-5.033394041050681667e-02,-4.911139902733288598e-01,-3.416400478624551096e-01,-2.078362523033836298e-02,-1.180078087936907716e+00,-8.358546336759024031e-01,-5.738302469674081419e-01,2.161216249642468890e-01,-2.235672706664695586e-01,8.635083597915221842e-02,-2.259442269109188453e-03,5.223450453151599060e-01,-7.523095418619052399e-01,-2.113634104073205955e-01,-3.260559967761681999e-01,-7.978425356383740397e-01,-7.013497095689629202e-01,-2.216218485825008078e-01,7.122936345638161137e-01,7.563471918776802638e-02,-9.217614107761914477e-01,-4.501124352376970061e-01,4.248487045681573204e-01,-9.075664688445941319e-01,2.039627242516999506e-01,-7.398992628829855756e-01,-7.587262707843989151e-01,-1.863220719957015548e-01,1.660961161628016561e-02,-1.219366094485800023e+00,-8.285039215463939621e-01,5.361815599441127622e-01,-4.585436419943091924e-01,-6.693623622868259959e-01,-3.503682966110733404e-02,-3.593813541327972039e-01,2.544071590905777058e-01,-2.961627008243399861e-01,-1.104523138777189772e-01,-8.217333837575734046e-02,1.469781624811709042e-01,-1.481881695497570262e-01,-5.345785483388693082e-01,9.542861395287569048e-02,3.806730474494424837e-02,-2.803076872622498605e-01,-1.266283520200752466e-01,
-7.189600549058416945e-01,-2.240091560633948653e+00,8.997837276310884924e-01,6.077609928669309713e-01,-6.176971139785415454e-01,-1.571135850091253117e-01,-8.279680847723817294e+00,-3.271634783493493348e+00,4.777803460757945042e-01,3.556057213590119725e-01,1.428137196814538434e+00,8.586887441987132163e-01,1.880017599229530101e-01,4.962158581583430150e-01,2.945368978264649495e+00,7.385985769165013259e-01,-1.414465002291540818e+00,-4.382465471278130242e-01,-1.195397023130576608e+00,5.666497835215807299e+00,-6.547250670085186242e-01,-8.482866373667313775e-01,2.596302712336340940e-02,1.660537194253842941e+00,4.975439746135797314e+00,-2.026012978664756492e+00,-1.376882601366575809e-01,-7.460562688256540120e+00,4.702580221911041747e+00,3.569055805420337624e+00,-5.090374690566025428e+00,-3.314450457756158708e-02,1.787839531410555238e-01,4.112504780154020878e+00,-2.731181009600797793e+00,-2.381328542999635312e-01,-8.657164533057373212e-01,-6.421471496301054849e+00,3.140913864519992993e-01,-5.358066113232098360e+00,-1.387433383597242331e+00,-5.125804857451246477e+00,-6.069864979107048725e-02,6.422382575925339232e+00,1.542528430055886135e+00,-4.567995653568858727e-01,-1.615194453426383792e+00,1.988245900159963386e-01,-3.973178853980908198e-01,2.096919606078797127e+00,-3.664004612002393468e+00,-8.793888894810468759e-01,-1.002095869952169771e+01,-3.719942769791144133e-01,3.385865202800489637e+00,2.231880561989760814e+00,9.017806102542984537e-01,1.399149838683045044e-01,-6.933607678211314074e+00,4.952363837178271333e-01,1.036576997483266371e+00,3.870832773820035988e-01,-4.202601428592574351e+00,7.747098830747852771e-01,
4.597321297076744501e-02,-5.108072525461693214e-01,6.044980323806919964e-01,2.396178022790180495e-01,1.926758211074349192e-01,-8.762326885714468716e-01,-6.236441563951856670e-01,1.866226042923552209e-02,-1.422265117781749688e-01,-3.915676205530033149e-01,1.745186277153439047e-01,2.585583086262314700e-01,-5.703462828913841154e-01,-1.056102560908457111e+00,-7.332986948894266652e-03,-8.277362528991379920e-01,-7.250927761223810997e-01,-4.575685188672770631e-01,-8.122334122740524354e-01,2.615805677520414707e-01,2.256563042449932083e-02,-7.446594662808649900e-01,-5.105041760300992326e-01,-4.934828619742673977e-02,-3.115620005866013842e-01,-1.197192936085404308e-01,-2.844482070567373039e-02,5.158052472470431304e-01,4.395381878287621946e-01,-1.113320451716790060e+00,-8.603625123778405048e-02,2.500712893376151880e-01,-4.738803698226176087e-01,-7.852067746856841168e-01,-2.290145363044029381e-01,-1.261678682161995746e-01,5.752600600817046050e-01,-1.016946982740779326e+00,-1.843164531824472152e-01,3.957728193307989417e-01,-4.182837830474400165e-01,2.745571314489586578e-01,-1.379576747661844571e+00,-1.256572184836007411e+00,-4.315644658332731254e-01,3.861152360495631597e-01,-8.462839597785313250e-01,-4.183279175619041279e-01,7.533357114521363473e-02,-1.103780829586360701e+00,-5.740049435486779261e-01,-1.630403619860656683e-01,-3.779962350899213619e-01,-2.673863089018686523e-01,2.208702000041317393e-01,-3.312159869180167360e-01,1.487424312077471056e-01,3.538466314689387993e-01,-2.043389037957138721e-01,1.281725609225955187e-01,4.636532825630085841e-01,-4.139632608799766883e-02,3.905458706146919812e-01,3.065281755480432357e-01,
